target,new_brand,cleaned_tweet,tokenized_tweet,cleaned_tweet_str
1.0,apple,social proof powerful marketing motivator see white earbud headphones cables know apple,"['social', 'proof', 'powerful', 'marketing', 'motivator', 'see', 'white', 'earbud', 'headphone', 'cable', 'know', 'apple']",s o c i a l   p r o o f   p o w e r f u l   m a r k e t i n g   m o t i v a t o r   s e e   w h i t e   e a r b u d   h e a d p h o n e s   c a b l e s   k n o w   a p p l e
1.0,apple,jqtouch looks amazing apple theme makes web pages look like native iphone apps,"['jqtouch', 'look', 'amazing', 'apple', 'theme', 'make', 'web', 'page', 'look', 'like', 'native', 'iphone', 'apps']",j q t o u c h   l o o k s   a m a z i n g   a p p l e   t h e m e   m a k e s   w e b   p a g e s   l o o k   l i k e   n a t i v e   i p h o n e   a p p s
-1.0,apple,looks stupid take pix ipad believe guys,"['look', 'stupid', 'take', 'pix', 'ipad', 'believe', 'guy']",l o o k s   s t u p i d   t a k e   p i x   i p a d   b e l i e v e   g u y s
1.0,apple,cool apps coming making miss iphone big way,"['cool', 'apps', 'coming', 'making', 'miss', 'iphone', 'big', 'way']",c o o l   a p p s   c o m i n g   m a k i n g   m i s s   i p h o n e   b i g   w a y
1.0,apple,kind cool someone trying screen mirroring ipad via camera hdmi cable gents,"['kind', 'cool', 'someone', 'trying', 'screen', 'mirroring', 'ipad', 'via', 'camera', 'hdmi', 'cable', 'gent']",k i n d   c o o l   s o m e o n e   t r y i n g   s c r e e n   m i r r o r i n g   i p a d   v i a   c a m e r a   h d m i   c a b l e   g e n t s
1.0,apple,cool coolest ipad case ever etchasketch via,"['cool', 'coolest', 'ipad', 'case', 'ever', 'etchasketch', 'via']",c o o l   c o o l e s t   i p a d   c a s e   e v e r   e t c h a s k e t c h   v i a
1.0,apple,apples popup store day ipad2 release could genius move marketing history,"['apple', 'popup', 'store', 'day', 'ipad', '2', 'release', 'could', 'genius', 'move', 'marketing', 'history']",a p p l e s   p o p u p   s t o r e   d a y   i p a d 2   r e l e a s e   c o u l d   g e n i u s   m o v e   m a r k e t i n g   h i s t o r y
1.0,apple,apples popup store like girl scouts planting next bank atms cah money,"['apple', 'popup', 'store', 'like', 'girl', 'scout', 'planting', 'next', 'bank', 'atm', 'cah', 'money']",a p p l e s   p o p u p   s t o r e   l i k e   g i r l   s c o u t s   p l a n t i n g   n e x t   b a n k   a t m s   c a h   m o n e y
1.0,apple,apples popup store plans,"['apple', 'popup', 'store', 'plan']",a p p l e s   p o p u p   s t o r e   p l a n s
1.0,apple,apple open popup store wannabehipsters feel home near fav store,"['apple', 'open', 'popup', 'store', 'wannabehipsters', 'feel', 'home', 'near', 'fav', 'store']",a p p l e   o p e n   p o p u p   s t o r e   w a n n a b e h i p s t e r s   f e e l   h o m e   n e a r   f a v   s t o r e
1.0,apple,apple open ipad2 popup shop core action brilliant bring hot shiny new toy peeps,"['apple', 'open', 'ipad', '2', 'popup', 'shop', 'core', 'action', 'brilliant', 'bring', 'hot', 'shiny', 'new', 'toy', 'peep']",a p p l e   o p e n   i p a d 2   p o p u p   s h o p   c o r e   a c t i o n   b r i l l i a n t   b r i n g   h o t   s h i n y   n e w   t o y   p e e p s
1.0,apple,apple open popup store ipad launch genius bastards,"['apple', 'open', 'popup', 'store', 'ipad', 'launch', 'genius', 'bastard']",a p p l e   o p e n   p o p u p   s t o r e   i p a d   l a u n c h   g e n i u s   b a s t a r d s
-1.0,apple,apple opening temporary store people obviously want shell macbook visiting,"['apple', 'opening', 'temporary', 'store', 'people', 'obviously', 'want', 'shell', 'macbook', 'visiting']",a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   p e o p l e   o b v i o u s l y   w a n t   s h e l l   m a c b o o k   v i s i t i n g
-1.0,apple,apple opening temporary store people obviously want shell macbook,"['apple', 'opening', 'temporary', 'store', 'people', 'obviously', 'want', 'shell', 'macbook']",a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   p e o p l e   o b v i o u s l y   w a n t   s h e l l   m a c b o o k
1.0,apple,apple opening temporary store downtown march accommodate attendees god fucking sma,"['apple', 'opening', 'temporary', 'store', 'downtown', 'march', 'accommodate', 'attendee', 'god', 'fucking', 'sma']",a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   d o w n t o w n   m a r c h   a c c o m m o d a t e   a t t e n d e e s   g o d   f u c k i n g   s m a
1.0,apple,apple opening temp retail store sell ipads attendees tempted,"['apple', 'opening', 'temp', 'retail', 'store', 'sell', 'ipads', 'attendee', 'tempted']",a p p l e   o p e n i n g   t e m p   r e t a i l   s t o r e   s e l l   i p a d s   a t t e n d e e s   t e m p t e d
1.0,apple,apple opening temporary store close sell get influencers concept,"['apple', 'opening', 'temporary', 'store', 'close', 'sell', 'get', 'influencers', 'concept']",a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   c l o s e   s e l l   g e t   i n f l u e n c e r s   c o n c e p t
1.0,apple,apple opening temporary store conference ipad launch might make stop,"['apple', 'opening', 'temporary', 'store', 'conference', 'ipad', 'launch', 'might', 'make', 'stop']",a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   c o n f e r e n c e   i p a d   l a u n c h   m i g h t   m a k e   s t o p
1.0,apple,people back home seems putting together popup apple store people get ipad2 today,"['people', 'back', 'home', 'seems', 'putting', 'together', 'popup', 'apple', 'store', 'people', 'get', 'ipad', '2', 'today']",p e o p l e   b a c k   h o m e   s e e m s   p u t t i n g   t o g e t h e r   p o p u p   a p p l e   s t o r e   p e o p l e   g e t   i p a d 2   t o d a y
-1.0,apple,line popup apple store 6th amp congress still block long,"['line', 'popup', 'apple', 'store', '6th', 'amp', 'congress', 'still', 'block', 'long']",l i n e   p o p u p   a p p l e   s t o r e   6 t h   a m p   c o n g r e s s   s t i l l   b l o c k   l o n g
1.0,apple,get 0310apple,"['get', '0310apple']",g e t   0 3 1 0 a p p l e
1.0,apple,packing macbook ipad ahhh cant decide,"['packing', 'macbook', 'ipad', 'ahhh', 'cant', 'decide']",p a c k i n g   m a c b o o k   i p a d   a h h h   c a n t   d e c i d e
1.0,apple,waiting bestie come popup store ipad,"['waiting', 'bestie', 'come', 'popup', 'store', 'ipad']",w a i t i n g   b e s t i e   c o m e   p o p u p   s t o r e   i p a d
-1.0,apple,nyt app ipad quotheres amazing way serve readershipquot quotheres market oppounity cant ignorequot,"['nyt', 'app', 'ipad', 'quotheres', 'amazing', 'way', 'serve', 'readershipquot', 'quotheres', 'market', 'oppounity', 'cant', 'ignorequot']",n y t   a p p   i p a d   q u o t h e r e s   a m a z i n g   w a y   s e r v e   r e a d e r s h i p q u o t   q u o t h e r e s   m a r k e t   o p p o u n i t y   c a n t   i g n o r e q u o t
1.0,apple,line ipad2 apple hype team made highfive run,"['line', 'ipad', '2', 'apple', 'hype', 'team', 'made', 'highfive', 'run']",l i n e   i p a d 2   a p p l e   h y p e   t e a m   m a d e   h i g h f i v e   r u n
1.0,apple,die antwoord awesome umshini wam korine parks night fishing amazing especially shot iphone,"['die', 'antwoord', 'awesome', 'umshini', 'wam', 'korine', 'park', 'night', 'fishing', 'amazing', 'especially', 'shot', 'iphone']",d i e   a n t w o o r d   a w e s o m e   u m s h i n i   w a m   k o r i n e   p a r k s   n i g h t   f i s h i n g   a m a z i n g   e s p e c i a l l y   s h o t   i p h o n e
1.0,apple,quotbefore even begins apple wins quot apple setup temporary store ipad launch march 11th,"['quotbefore', 'even', 'begin', 'apple', 'win', 'quot', 'apple', 'setup', 'temporary', 'store', 'ipad', 'launch', 'march', '11th']",q u o t b e f o r e   e v e n   b e g i n s   a p p l e   w i n s   q u o t   a p p l e   s e t u p   t e m p o r a r y   s t o r e   i p a d   l a u n c h   m a r c h   1 1 t h
1.0,apple,even begins wins,"['even', 'begin', 'win']",e v e n   b e g i n s   w i n s
1.0,apple,even begins wins past week theres major dilemma,"['even', 'begin', 'win', 'past', 'week', 'there', 'major', 'dilemma']",e v e n   b e g i n s   w i n s   p a s t   w e e k   t h e r e s   m a j o r   d i l e m m a
1.0,apple,even begins apple wins,"['even', 'begin', 'apple', 'win']",e v e n   b e g i n s   a p p l e   w i n s
1.0,apple,hooray long lines apple opening temporary store downtown amp ipad launch,"['hooray', 'long', 'line', 'apple', 'opening', 'temporary', 'store', 'downtown', 'amp', 'ipad', 'launch']",h o o r a y   l o n g   l i n e s   a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   d o w n t o w n   a m p   i p a d   l a u n c h
-1.0,apple,looking forward delicious tmobile 4g iphone users struggle anything,"['looking', 'forward', 'delicious', 'tmobile', '4g', 'iphone', 'user', 'struggle', 'anything']",l o o k i n g   f o r w a r d   d e l i c i o u s   t m o b i l e   4 g   i p h o n e   u s e r s   s t r u g g l e   a n y t h i n g
1.0,apple,looking forward hearing lynn teo tell nice things probably already know ipad navigation,"['looking', 'forward', 'hearing', 'lynn', 'teo', 'tell', 'nice', 'thing', 'probably', 'already', 'know', 'ipad', 'navigation']",l o o k i n g   f o r w a r d   h e a r i n g   l y n n   t e o   t e l l   n i c e   t h i n g s   p r o b a b l y   a l r e a d y   k n o w   i p a d   n a v i g a t i o n
1.0,apple,looking forward learning,"['looking', 'forward', 'learning']",l o o k i n g   f o r w a r d   l e a r n i n g
1.0,apple,looking forward seeing ipad site alphagraphics bought laser prints scarborough building,"['looking', 'forward', 'seeing', 'ipad', 'site', 'alphagraphics', 'bought', 'laser', 'print', 'scarborough', 'building']",l o o k i n g   f o r w a r d   s e e i n g   i p a d   s i t e   a l p h a g r a p h i c s   b o u g h t   l a s e r   p r i n t s   s c a r b o r o u g h   b u i l d i n g
1.0,both,looking forward iphone android design sessions cant wait drink give away stuff get paid,"['looking', 'forward', 'iphone', 'android', 'design', 'session', 'cant', 'wait', 'drink', 'give', 'away', 'stuff', 'get', 'paid']",l o o k i n g   f o r w a r d   i p h o n e   a n d r o i d   d e s i g n   s e s s i o n s   c a n t   w a i t   d r i n k   g i v e   a w a y   s t u f f   g e t   p a i d
1.0,apple,looking forward visiting store come congress ave sell ipad,"['looking', 'forward', 'visiting', 'store', 'come', 'congress', 'ave', 'sell', 'ipad']",l o o k i n g   f o r w a r d   v i s i t i n g   s t o r e   c o m e   c o n g r e s s   a v e   s e l l   i p a d
-1.0,apple,ipad game changer new game multiplicity options either someone pay content,"['ipad', 'game', 'changer', 'new', 'game', 'multiplicity', 'option', 'either', 'someone', 'pay', 'content']",i p a d   g a m e   c h a n g e r   n e w   g a m e   m u l t i p l i c i t y   o p t i o n s   e i t h e r   s o m e o n e   p a y   c o n t e n t
1.0,apple,finally got new iphone tweet phone time gah toure,"['finally', 'got', 'new', 'iphone', 'tweet', 'phone', 'time', 'gah', 'toure']",f i n a l l y   g o t   n e w   i p h o n e   t w e e t   p h o n e   t i m e   g a h   t o u r e
-1.0,apple,quotno reason apples continued survival existence godquot,"['quotno', 'reason', 'apple', 'continued', 'survival', 'existence', 'godquot']",q u o t n o   r e a s o n   a p p l e s   c o n t i n u e d   s u r v i v a l   e x i s t e n c e   g o d q u o t
1.0,apple,stand rocks canadian social media best,"['stand', 'rock', 'canadian', 'social', 'medium', 'best']",s t a n d   r o c k s   c a n a d i a n   s o c i a l   m e d i a   b e s t
1.0,apple,folks taking notes ipad sure download dan bricklins app notetaker really sweet thanks,"['folk', 'taking', 'note', 'ipad', 'sure', 'download', 'dan', 'bricklins', 'app', 'notetaker', 'really', 'sweet', 'thanks']",f o l k s   t a k i n g   n o t e s   i p a d   s u r e   d o w n l o a d   d a n   b r i c k l i n s   a p p   n o t e t a k e r   r e a l l y   s w e e t   t h a n k s
1.0,apple,helping clean organize newscontent great job owners,"['helping', 'clean', 'organize', 'newscontent', 'great', 'job', 'owner']",h e l p i n g   c l e a n   o r g a n i z e   n e w s c o n t e n t   g r e a t   j o b   o w n e r s
1.0,apple,guys like presentation wanna try filmaster iphone,"['guy', 'like', 'presentation', 'wanna', 'try', 'filmaster', 'iphone']",g u y s   l i k e   p r e s e n t a t i o n   w a n n a   t r y   f i l m a s t e r   i p h o n e
-1.0,apple,twitter failed last time force chokes iphone,"['twitter', 'failed', 'last', 'time', 'force', 'choke', 'iphone']",t w i t t e r   f a i l e d   l a s t   t i m e   f o r c e   c h o k e s   i p h o n e
1.0,apple,ouch looks like might able grab one temp apple store,"['ouch', 'look', 'like', 'might', 'able', 'grab', 'one', 'temp', 'apple', 'store']",o u c h   l o o k s   l i k e   m i g h t   a b l e   g r a b   o n e   t e m p   a p p l e   s t o r e
1.0,apple,glad brought pc clearly cool environment may walk around ipad,"['glad', 'brought', 'pc', 'clearly', 'cool', 'environment', 'may', 'walk', 'around', 'ipad']",g l a d   b r o u g h t   p c   c l e a r l y   c o o l   e n v i r o n m e n t   m a y   w a l k   a r o u n d   i p a d
-1.0,apple,thought people spent lot time staring iphone last year wait,"['thought', 'people', 'spent', 'lot', 'time', 'staring', 'iphone', 'last', 'year', 'wait']",t h o u g h t   p e o p l e   s p e n t   l o t   t i m e   s t a r i n g   i p h o n e   l a s t   y e a r   w a i t
1.0,apple,life would much better ipad,"['life', 'would', 'much', 'better', 'ipad']",l i f e   w o u l d   m u c h   b e t t e r   i p a d
1.0,both,android amp iphone app launches also keep handy lil device updated wevent info,"['android', 'amp', 'iphone', 'app', 'launch', 'also', 'keep', 'handy', 'lil', 'device', 'updated', 'wevent', 'info']",a n d r o i d   a m p   i p h o n e   a p p   l a u n c h e s   a l s o   k e e p   h a n d y   l i l   d e v i c e   u p d a t e d   w e v e n t   i n f o
-1.0,apple,promote film band app iphone game shout,"['promote', 'film', 'band', 'app', 'iphone', 'game', 'shout']",p r o m o t e   f i l m   b a n d   a p p   i p h o n e   g a m e   s h o u t
1.0,apple,word motherboard youll want iphone apps youre heading today hot ones,"['word', 'motherboard', 'youll', 'want', 'iphone', 'apps', 'youre', 'heading', 'today', 'hot', 'one']",w o r d   m o t h e r b o a r d   y o u l l   w a n t   i p h o n e   a p p s   y o u r e   h e a d i n g   t o d a y   h o t   o n e s
-1.0,apple,phones staying charged crappy would never handle sleep crazyfest,"['phone', 'staying', 'charged', 'crappy', 'would', 'never', 'handle', 'sleep', 'crazyfest']",p h o n e s   s t a y i n g   c h a r g e d   c r a p p y   w o u l d   n e v e r   h a n d l e   s l e e p   c r a z y f e s t
1.0,both,social calendar app rolled special functionality iphone android,"['social', 'calendar', 'app', 'rolled', 'special', 'functionality', 'iphone', 'android']",s o c i a l   c a l e n d a r   a p p   r o l l e d   s p e c i a l   f u n c t i o n a l i t y   i p h o n e   a n d r o i d
1.0,apple,four south africans capped hour plane trip ninehour wait ipad linelink,"['four', 'south', 'african', 'capped', 'hour', 'plane', 'trip', 'ninehour', 'wait', 'ipad', 'linelink']",f o u r   s o u t h   a f r i c a n s   c a p p e d   h o u r   p l a n e   t r i p   n i n e h o u r   w a i t   i p a d   l i n e l i n k
-1.0,apple,pa journalsim suppo democracy yes informed populous yes ipad focus suppo,"['pa', 'journalsim', 'suppo', 'democracy', 'yes', 'informed', 'populous', 'yes', 'ipad', 'focus', 'suppo']",p a   j o u r n a l s i m   s u p p o   d e m o c r a c y   y e s   i n f o r m e d   p o p u l o u s   y e s   i p a d   f o c u s   s u p p o
1.0,apple,jealous see people ipad take photos,"['jealous', 'see', 'people', 'ipad', 'take', 'photo']",j e a l o u s   s e e   p e o p l e   i p a d   t a k e   p h o t o s
1.0,apple,checking ipad popup store apple store w others,"['checking', 'ipad', 'popup', 'store', 'apple', 'store', 'w', 'others']",c h e c k i n g   i p a d   p o p u p   s t o r e   a p p l e   s t o r e   w   o t h e r s
-1.0,apple,checking ipad design headaches tablets call morning,"['checking', 'ipad', 'design', 'headache', 'tablet', 'call', 'morning']",c h e c k i n g   i p a d   d e s i g n   h e a d a c h e s   t a b l e t s   c a l l   m o r n i n g
1.0,apple,pen ink iphone next week,"['pen', 'ink', 'iphone', 'next', 'week']",p e n   i n k   i p h o n e   n e x t   w e e k
-1.0,apple,checking staying alive indie iphone game development survive,"['checking', 'staying', 'alive', 'indie', 'iphone', 'game', 'development', 'survive']",c h e c k i n g   s t a y i n g   a l i v e   i n d i e   i p h o n e   g a m e   d e v e l o p m e n t   s u r v i v e
